OBJECTID,ID_POLYGON,ID_COBER,ID_ANCES,INTER_ID,INTER_ANCE,ATRIBUTOS,SUPERF_HA,SUPERF_POR,CODE_ABREV,DESC_COBER,COB_PADRES,LIST_ATRIB,LIST_OBLIG,LIST_OPCIO
6344425,7446ae06-da91-4aa5-bf8b-0ab55e24ec7e,860,,1,,28,5.14423348644,100.0,EPU,Parque Urbano,850,28,100,
6344426,7446ae06-da91-4aa5-bf8b-0ab55e24ec7e,102,860,2,1,,2.57211674322,50.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6344427,7446ae06-da91-4aa5-bf8b-0ab55e24ec7e,121,860,3,1,,1.80048172025,35.0,SNE,Suelo No Edificado,100,,,
6344428,7446ae06-da91-4aa5-bf8b-0ab55e24ec7e,104,860,4,1,,0.77163502297,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6344823,4f6a003a-361d-421c-8bc6-01071e15f9b7,858,,1,,,1.31371446093,100.0,EDP,Deportivo,850,28,100,
6344824,4f6a003a-361d-421c-8bc6-01071e15f9b7,121,858,2,1,,0.65685723046,50.0,SNE,Suelo No Edificado,100,,,
6344825,4f6a003a-361d-421c-8bc6-01071e15f9b7,111,858,3,1,,0.39411433828,30.0,OCT,Otras Construcciones,100,,,
6344826,4f6a003a-361d-421c-8bc6-01071e15f9b7,104,858,4,1,,0.19705716914,15.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6344827,4f6a003a-361d-421c-8bc6-01071e15f9b7,101,858,5,1,21,0.06568572305,5.0,EDF,Edificación,100,+20,,
6344896,64b06fbc-d5dd-4e04-8313-5ae6986f8771,833,,1,,,49.81636241665,100.0,PMX,Minero Extractivo,830,28,100,
6344897,64b06fbc-d5dd-4e04-8313-5ae6986f8771,131,833,2,1,,44.83472617499,90.0,ZEV,Zonas de Extracción o Vertido,100,,,
6344898,64b06fbc-d5dd-4e04-8313-5ae6986f8771,101,833,3,1,21,2.49081812083,5.0,EDF,Edificación,100,+20,,
6344899,64b06fbc-d5dd-4e04-8313-5ae6986f8771,104,833,4,1,,2.49081812083,5.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6345536,4f1e3ff3-eca6-4144-b8f7-792d56a0fa8f,600,,1,,13,5.07639270728,100.0,,No Predefinida,599,+10,,
6345537,4f1e3ff3-eca6-4144-b8f7-792d56a0fa8f,300,600,2,1,46,3.5534748951,70.0,PST,Pastizal,99,"44,45,46,47",,
6345538,4f1e3ff3-eca6-4144-b8f7-792d56a0fa8f,333,600,3,1,49,1.52291781218,30.0,SDN,Suelo Desnudo,330,"44,48,49",,
6345848,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,600,,1,,13,6.36619578291,100.0,,No Predefinida,599,+10,,
6345849,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,857,600,2,1,,3.81971746975,60.0,ECL,Cultural,850,28,100,
6345850,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,111,"600,857",3,"1,2",,3.43774572277,54.0,OCT,Otras Construcciones,100,,,
6345851,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,102,"600,857",4,"1,2",,0.38197174697,6.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6345852,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,300,600,5,1,,1.90985873487,30.0,PST,Pastizal,99,"44,45,46,47",,
6345853,5ff7ca88-3b1e-4ed4-b70d-b1f392635979,316,600,6,1,,0.63661957829,10.0,CNF,Coniferas,310,40,,
6346458,70c2f3fd-8646-4fce-a6bb-cf097eea5aab,813,,1,,,13.86507272444,100.0,UDS,Discontinuo,810,28,100,
6346459,70c2f3fd-8646-4fce-a6bb-cf097eea5aab,121,813,2,1,,5.54602908978,40.0,SNE,Suelo No Edificado,100,,,
6346460,70c2f3fd-8646-4fce-a6bb-cf097eea5aab,102,813,3,1,,4.85277545355,35.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6346461,70c2f3fd-8646-4fce-a6bb-cf097eea5aab,101,813,4,1,23,2.77301454489,20.0,EDF,Edificación,100,+20,,
6346462,70c2f3fd-8646-4fce-a6bb-cf097eea5aab,111,813,5,1,,0.69325363622,5.0,OCT,Otras Construcciones,100,,,
6347355,5b0f1e38-8bb0-4cd8-bcb8-0bca070f6924,300,,1,,46,9.40329482507,100.0,PST,Pastizal,99,"44,45,46,47",,
6347757,5bd618a3-0874-4647-9b47-6b09afbb7a32,600,,1,,12,2.04750136347,100.0,,No Predefinida,599,+10,,
6347758,5bd618a3-0874-4647-9b47-6b09afbb7a32,331,600,2,1,,1.63800109077,80.0,PDA,"Playas, dunas y arenales",330,,,
6347759,5bd618a3-0874-4647-9b47-6b09afbb7a32,104,600,3,1,,0.40950027269,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6347842,5e53a39c-28c9-457b-b7f4-2c8dec1577a1,813,,1,,,1.64477492782,100.0,UDS,Discontinuo,810,28,100,
6347843,5e53a39c-28c9-457b-b7f4-2c8dec1577a1,102,813,2,1,,0.9046262103,55.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6347844,5e53a39c-28c9-457b-b7f4-2c8dec1577a1,101,813,3,1,23,0.57567122474,35.0,EDF,Edificación,100,+20,,
6347845,5e53a39c-28c9-457b-b7f4-2c8dec1577a1,104,813,4,1,,0.16447749278,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6348089,910405b5-b428-4765-9411-df0329a229f8,600,,1,,13,2.85233861091,100.0,,No Predefinida,599,+10,,
6348090,910405b5-b428-4765-9411-df0329a229f8,222,600,2,1,31,2.42448781927,85.0,LFC,Frutales Cítricos,221,"+30,35,36",,
6348091,910405b5-b428-4765-9411-df0329a229f8,101,600,3,1,23,0.42785079164,15.0,EDF,Edificación,100,+20,,
6348139,5ed51ccc-d4df-4208-ad28-184d634ff870,813,,1,,,9.97213249203,100.0,UDS,Discontinuo,810,28,100,
6348140,5ed51ccc-d4df-4208-ad28-184d634ff870,121,813,2,1,,4.98606624602,50.0,SNE,Suelo No Edificado,100,,,
6348141,5ed51ccc-d4df-4208-ad28-184d634ff870,102,813,3,1,,1.99442649841,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6348142,5ed51ccc-d4df-4208-ad28-184d634ff870,101,813,4,1,23,1.79498384857,18.0,EDF,Edificación,100,+20,,
6348143,5ed51ccc-d4df-4208-ad28-184d634ff870,104,813,5,1,,0.9972132492,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6348144,5ed51ccc-d4df-4208-ad28-184d634ff870,103,813,6,1,,0.19944264984,2.0,LAA,Lámina de Agua Artificial,100,,,
6348632,a83c7b00-3e29-4b96-ad4b-91b43488f8da,212,,1,,32,12.29205869526,100.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6348799,9726e674-3f1d-4278-8f34-889b31dd5d01,300,,1,,46,7.38788351421,100.0,PST,Pastizal,99,"44,45,46,47",,
6349292,770cec4f-4a22-40aa-aeed-465a77fe91c1,600,,1,,12,9.4361842812,100.0,,No Predefinida,599,+10,,
6349293,770cec4f-4a22-40aa-aeed-465a77fe91c1,813,600,2,1,,8.49256585308,90.0,UDS,Discontinuo,810,28,100,
6349294,770cec4f-4a22-40aa-aeed-465a77fe91c1,102,"600,813",3,"1,2",,3.39702634123,36.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6349295,770cec4f-4a22-40aa-aeed-465a77fe91c1,101,"600,813",4,"1,2",23,2.54776975592,27.0,EDF,Edificación,100,+20,,
6349296,770cec4f-4a22-40aa-aeed-465a77fe91c1,121,"600,813",5,"1,2",,1.69851317062,18.0,SNE,Suelo No Edificado,100,,,
6349297,770cec4f-4a22-40aa-aeed-465a77fe91c1,104,"600,813",6,"1,2",,0.84925658531,9.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6349298,770cec4f-4a22-40aa-aeed-465a77fe91c1,841,600,7,1,,0.94361842812,10.0,TCO,Comercial y Oficinas,840,28,100,
6349299,770cec4f-4a22-40aa-aeed-465a77fe91c1,104,"600,841",8,"1,7",,0.37744737125,4.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6349300,770cec4f-4a22-40aa-aeed-465a77fe91c1,121,"600,841",9,"1,7",,0.33026644984,3.5,SNE,Suelo No Edificado,100,,,
6349301,770cec4f-4a22-40aa-aeed-465a77fe91c1,101,"600,841",10,"1,7",25,0.23590460703,2.5,EDF,Edificación,100,+20,,
6349507,698595ca-c21c-4108-8322-d76019b6cef8,883,,1,,,1.18380743291,100.0,NPO,Portuario,880,28,100,
6349508,698595ca-c21c-4108-8322-d76019b6cef8,111,883,2,1,,1.18380743291,100.0,OCT,Otras Construcciones,100,,,
6349930,9d55384a-928c-464d-b6c1-c33c4f08460e,912,,1,,,2.05631538097,100.0,NCC,Conducciones y Canales,910,28,100,
6349931,9d55384a-928c-464d-b6c1-c33c4f08460e,111,912,2,1,,2.05631538097,100.0,OCT,Otras Construcciones,100,,,
6349991,dbef7864-901b-439f-a738-7dcd682da91a,813,,1,,,1.16119999825,100.0,UDS,Discontinuo,810,28,100,
6349992,dbef7864-901b-439f-a738-7dcd682da91a,101,813,2,1,24,0.69671999895,60.0,EDF,Edificación,100,+20,,
6349993,dbef7864-901b-439f-a738-7dcd682da91a,104,813,3,1,,0.34835999947,30.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6349994,dbef7864-901b-439f-a738-7dcd682da91a,102,813,4,1,,0.11611999982,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6351458,7fe6d2f1-52fb-4716-ba2c-3ba54c55f65e,300,,1,,46,2.00826308941,100.0,PST,Pastizal,99,"44,45,46,47",,
6352945,9a35ec81-394f-4122-b5f0-d8df863d4954,600,,1,,12,9.02265170413,100.0,,No Predefinida,599,+10,,
6352946,9a35ec81-394f-4122-b5f0-d8df863d4954,223,600,2,1,32,3.60906068165,40.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6352947,9a35ec81-394f-4122-b5f0-d8df863d4954,212,600,3,1,32,1.80453034083,20.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6352948,9a35ec81-394f-4122-b5f0-d8df863d4954,300,600,4,1,46,1.35339775562,15.0,PST,Pastizal,99,"44,45,46,47",,
6352949,9a35ec81-394f-4122-b5f0-d8df863d4954,316,600,5,1,40,1.35339775562,15.0,CNF,Coniferas,310,40,,
6352950,9a35ec81-394f-4122-b5f0-d8df863d4954,841,600,6,1,,0.90226517041,10.0,TCO,Comercial y Oficinas,840,28,100,
6352951,9a35ec81-394f-4122-b5f0-d8df863d4954,104,"600,841",7,"1,6",,0.31579280964,3.5,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6352952,9a35ec81-394f-4122-b5f0-d8df863d4954,101,"600,841",8,"1,6",21,0.27067955112,3.0,EDF,Edificación,100,+20,,
6352953,9a35ec81-394f-4122-b5f0-d8df863d4954,121,"600,841",9,"1,6",,0.13533977556,1.5,SNE,Suelo No Edificado,100,,,
6352954,9a35ec81-394f-4122-b5f0-d8df863d4954,102,"600,841",10,"1,6",,0.09022651704,1.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6352955,9a35ec81-394f-4122-b5f0-d8df863d4954,111,"600,841",11,"1,6",,0.09022651704,1.0,OCT,Otras Construcciones,100,,,
6352961,9a37709b-ea4b-452d-a607-da9e13a86039,600,,1,,12,14.12705683135,100.0,,No Predefinida,599,+10,,
6352962,9a37709b-ea4b-452d-a607-da9e13a86039,300,600,2,1,46,11.30164546508,80.0,PST,Pastizal,99,"44,45,46,47",,
6352963,9a37709b-ea4b-452d-a607-da9e13a86039,212,600,3,1,31,2.1190585247,15.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6352964,9a37709b-ea4b-452d-a607-da9e13a86039,223,600,4,1,31,0.70635284157,5.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6354147,97483863-809e-4366-ab90-885e6311ecac,912,,1,,,1.26943126714,100.0,NCC,Conducciones y Canales,910,28,100,
6354148,97483863-809e-4366-ab90-885e6311ecac,111,912,2,1,,0.888601887,70.0,OCT,Otras Construcciones,100,,,
6354149,97483863-809e-4366-ab90-885e6311ecac,102,912,3,1,,0.25388625343,20.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6354150,97483863-809e-4366-ab90-885e6311ecac,104,912,4,1,,0.12694312671,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6354494,7f8db87d-f499-47c1-9cba-aa9dec9fee6b,812,,1,,,2.68426445251,100.0,UEN,Ensanche,810,28,100,
6354495,7f8db87d-f499-47c1-9cba-aa9dec9fee6b,121,812,2,1,,2.41583800726,90.0,SNE,Suelo No Edificado,100,,,
6354496,7f8db87d-f499-47c1-9cba-aa9dec9fee6b,104,812,3,1,,0.26842644525,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6355592,f4dba802-5019-447e-86e6-c3eaaa507d7a,812,,1,,,27.71039111937,100.0,UEN,Ensanche,810,28,100,
6355593,f4dba802-5019-447e-86e6-c3eaaa507d7a,121,812,2,1,,16.62623467162,60.0,SNE,Suelo No Edificado,100,,,
6355594,f4dba802-5019-447e-86e6-c3eaaa507d7a,104,812,3,1,,11.08415644775,40.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6355912,a21a3fd6-36b2-4b3b-94c6-afb13be9c275,333,,1,,,2.60791223382,100.0,SDN,Suelo Desnudo,330,"44,48,49",,
6357157,93fd9d73-feee-4b33-9cc7-6a34dae57f51,600,,1,,12,15.4999616586,100.0,,No Predefinida,599,+10,,
6357158,93fd9d73-feee-4b33-9cc7-6a34dae57f51,212,600,2,1,31,10.84997316102,70.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6357159,93fd9d73-feee-4b33-9cc7-6a34dae57f51,300,600,3,1,46,4.64998849758,30.0,PST,Pastizal,99,"44,45,46,47",,
6357196,92e9d7d9-6b9e-4cee-9473-aadcaae9520d,841,,1,,,1.37122212563,100.0,TCO,Comercial y Oficinas,840,28,100,
6357197,92e9d7d9-6b9e-4cee-9473-aadcaae9520d,101,841,2,1,21,1.02841659422,75.0,EDF,Edificación,100,+20,,
6357198,92e9d7d9-6b9e-4cee-9473-aadcaae9520d,104,841,3,1,,0.34280553141,25.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6357225,92fe8a38-1d7d-4b23-b6e7-2503ad6771e7,103,,1,,,9.93479215587,100.0,LAA,Lámina de Agua Artificial,100,,,
6358320,d20c0fb7-6df0-40e4-8241-4d2fef3f12e4,812,,1,,,5.76300643292,100.0,UEN,Ensanche,810,28,100,
6358321,d20c0fb7-6df0-40e4-8241-4d2fef3f12e4,104,812,2,1,,4.89855546798,85.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6358322,d20c0fb7-6df0-40e4-8241-4d2fef3f12e4,102,812,3,1,,0.69156077195,12.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6358323,d20c0fb7-6df0-40e4-8241-4d2fef3f12e4,101,812,4,1,21,0.17289019299,3.0,EDF,Edificación,100,+20,,
6358918,c52ae1f0-53e8-4126-97f4-81a1307fb97c,823,,1,,,1.17601671457,100.0,IAS,Industrial Aislada,820,28,100,
6358919,c52ae1f0-53e8-4126-97f4-81a1307fb97c,104,823,2,1,,0.88201253592,75.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6358920,c52ae1f0-53e8-4126-97f4-81a1307fb97c,101,823,3,1,25,0.29400417864,25.0,EDF,Edificación,100,+20,,
6359462,9ede05ee-08d5-46f6-a53d-ca2d34cf3743,813,,1,,,9.79265389139,100.0,UDS,Discontinuo,810,28,100,
6359463,9ede05ee-08d5-46f6-a53d-ca2d34cf3743,102,813,2,1,,4.8963269457,50.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6359464,9ede05ee-08d5-46f6-a53d-ca2d34cf3743,101,813,3,1,24,2.93779616742,30.0,EDF,Edificación,100,+20,,
6359465,9ede05ee-08d5-46f6-a53d-ca2d34cf3743,104,813,4,1,,1.66475116154,17.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6359466,9ede05ee-08d5-46f6-a53d-ca2d34cf3743,103,813,5,1,,0.29377961674,3.0,LAA,Lámina de Agua Artificial,100,,,
6360355,a2ddcd7f-c153-4c22-ad75-78ab65906d64,812,,1,,,1.52840739815,100.0,UEN,Ensanche,810,28,100,
6360356,a2ddcd7f-c153-4c22-ad75-78ab65906d64,104,812,2,1,,1.22272591852,80.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6360357,a2ddcd7f-c153-4c22-ad75-78ab65906d64,121,812,3,1,,0.30568147963,20.0,SNE,Suelo No Edificado,100,,,
6360451,a43b4bf1-fa19-4f61-b908-350803dcf325,212,,1,,"32,36",18.10773524763,100.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6360510,a472acb9-b72d-4340-898e-7a3485242e74,600,,1,,12,10.04782036895,100.0,,No Predefinida,599,+10,,
6360511,a472acb9-b72d-4340-898e-7a3485242e74,300,600,2,1,46,5.52630120292,55.0,PST,Pastizal,99,"44,45,46,47",,
6360512,a472acb9-b72d-4340-898e-7a3485242e74,316,600,3,1,,3.01434611069,30.0,CNF,Coniferas,310,40,,
6360513,a472acb9-b72d-4340-898e-7a3485242e74,333,600,4,1,49,0.80382562952,8.0,SDN,Suelo Desnudo,330,"44,48,49",,
6360514,a472acb9-b72d-4340-898e-7a3485242e74,101,600,5,1,23,0.70334742583,7.0,EDF,Edificación,100,+20,,
6360563,a4ea0637-e7b6-4838-a4d5-ed395ab8bef8,841,,1,,,1.34817051333,100.0,TCO,Comercial y Oficinas,840,28,100,
6360564,a4ea0637-e7b6-4838-a4d5-ed395ab8bef8,101,841,2,1,21,0.67408525666,50.0,EDF,Edificación,100,+20,,
6360565,a4ea0637-e7b6-4838-a4d5-ed395ab8bef8,104,841,3,1,,0.67408525666,50.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6360579,a5203927-353a-4005-a0d3-8c96b30f174c,600,,1,,12,13.68263458752,100.0,,No Predefinida,599,+10,,
6360580,a5203927-353a-4005-a0d3-8c96b30f174c,320,600,2,1,41,10.94610767002,80.0,MTR,Matorral,99,"41,44,45,46",,
6360581,a5203927-353a-4005-a0d3-8c96b30f174c,300,600,3,1,,1.36826345875,10.0,PST,Pastizal,99,"44,45,46,47",,
6360582,a5203927-353a-4005-a0d3-8c96b30f174c,212,600,4,1,31,0.68413172938,5.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6360583,a5203927-353a-4005-a0d3-8c96b30f174c,336,600,5,1,,0.68413172938,5.0,RMB,Ramblas,330,,,
6360723,b5a3781b-7635-4e0d-b3e6-20bbd6839951,336,,1,,,4.94686884816,100.0,RMB,Ramblas,330,,,
6361003,c48a2732-6376-45f7-b579-582e41144cd0,812,,1,,,50.23392885598,100.0,UEN,Ensanche,810,28,100,
6361004,c48a2732-6376-45f7-b579-582e41144cd0,101,812,2,1,21,20.09357154239,40.0,EDF,Edificación,100,+20,,
6361005,c48a2732-6376-45f7-b579-582e41144cd0,111,812,3,1,,10.0467857712,20.0,OCT,Otras Construcciones,100,,,
6361006,c48a2732-6376-45f7-b579-582e41144cd0,121,812,4,1,,10.0467857712,20.0,SNE,Suelo No Edificado,100,,,
6361007,c48a2732-6376-45f7-b579-582e41144cd0,102,812,5,1,,5.0233928856,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6361008,c48a2732-6376-45f7-b579-582e41144cd0,104,812,6,1,,5.0233928856,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6361023,cb451a39-d13c-4a52-a1fc-cddb547072ef,813,,1,,,12.48545119171,100.0,UDS,Discontinuo,810,28,100,
6361024,cb451a39-d13c-4a52-a1fc-cddb547072ef,102,813,2,1,,4.99418047668,40.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6361025,cb451a39-d13c-4a52-a1fc-cddb547072ef,101,813,3,1,23,4.3699079171,35.0,EDF,Edificación,100,+20,,
6361026,cb451a39-d13c-4a52-a1fc-cddb547072ef,104,813,4,1,,2.49709023834,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6361027,cb451a39-d13c-4a52-a1fc-cddb547072ef,111,813,5,1,,0.62427255959,5.0,OCT,Otras Construcciones,100,,,
6361083,0c8c77b7-5ded-4b25-a20f-c2efc97c6253,812,,1,,,5.05851587746,100.0,UEN,Ensanche,810,28,100,
6361084,0c8c77b7-5ded-4b25-a20f-c2efc97c6253,101,812,2,1,22,4.04681270197,80.0,EDF,Edificación,100,+20,,
6361085,0c8c77b7-5ded-4b25-a20f-c2efc97c6253,104,812,3,1,,0.50585158775,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6361086,0c8c77b7-5ded-4b25-a20f-c2efc97c6253,102,812,4,1,,0.25292579387,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6361087,0c8c77b7-5ded-4b25-a20f-c2efc97c6253,103,812,5,1,,0.25292579387,5.0,LAA,Lámina de Agua Artificial,100,,,
6361981,54d36f43-d41e-4708-aa64-64c5179a5572,320,,1,,,4.68463301151,100.0,MTR,Matorral,99,"41,44,45,46",,
6363041,b595ab34-67a0-414c-9511-df1b92fd5d04,822,,1,,,1.99708678156,100.0,IPS,Polígono Industrial sin Ordenar,820,28,100,
6363042,b595ab34-67a0-414c-9511-df1b92fd5d04,121,822,2,1,,0.79883471263,40.0,SNE,Suelo No Edificado,100,,,
6363043,b595ab34-67a0-414c-9511-df1b92fd5d04,101,822,3,1,25,0.59912603447,30.0,EDF,Edificación,100,+20,,
6363044,b595ab34-67a0-414c-9511-df1b92fd5d04,104,822,4,1,,0.59912603447,30.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6363114,8e1d90be-c624-43a2-bb44-2a06bc16467c,600,,1,,12,1.66047991135,100.0,,No Predefinida,599,+10,,
6363115,8e1d90be-c624-43a2-bb44-2a06bc16467c,212,600,2,1,31,0.99628794681,60.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6363116,8e1d90be-c624-43a2-bb44-2a06bc16467c,841,600,3,1,,0.66419196454,40.0,TCO,Comercial y Oficinas,840,28,100,
6363117,8e1d90be-c624-43a2-bb44-2a06bc16467c,104,"600,841",4,"1,3",,0.53135357163,32.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6363118,8e1d90be-c624-43a2-bb44-2a06bc16467c,101,"600,841",5,"1,3",25,0.06641919645,4.0,EDF,Edificación,100,+20,,
6363119,8e1d90be-c624-43a2-bb44-2a06bc16467c,111,"600,841",6,"1,3",,0.06641919645,4.0,OCT,Otras Construcciones,100,,,
6363135,9b83437c-40d7-4988-925c-f7182fde2110,813,,1,,,81.9033031292,100.0,UDS,Discontinuo,810,28,100,
6363136,9b83437c-40d7-4988-925c-f7182fde2110,101,813,2,1,24,28.66615609522,35.0,EDF,Edificación,100,+20,,
6363137,9b83437c-40d7-4988-925c-f7182fde2110,102,813,3,1,,20.4758257823,25.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6363138,9b83437c-40d7-4988-925c-f7182fde2110,104,813,4,1,,16.38066062584,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6363139,9b83437c-40d7-4988-925c-f7182fde2110,121,813,5,1,,12.28549546938,15.0,SNE,Suelo No Edificado,100,,,
6363140,9b83437c-40d7-4988-925c-f7182fde2110,103,813,6,1,,4.09516515646,5.0,LAA,Lámina de Agua Artificial,100,,,
6363897,b68a2b4f-6194-448b-a978-795b9f10d7c1,600,,1,,11,78.86067952029,100.0,,No Predefinida,599,+10,,
6363898,b68a2b4f-6194-448b-a978-795b9f10d7c1,300,600,2,1,,51.25944168819,65.0,PST,Pastizal,99,"44,45,46,47",,
6363899,b68a2b4f-6194-448b-a978-795b9f10d7c1,316,600,3,1,,27.6012378321,35.0,CNF,Coniferas,310,40,,
6363950,b714d236-1eb8-450b-92be-a03384e413a5,600,,1,,13,31.17213924103,100.0,,No Predefinida,599,+10,,
6363951,b714d236-1eb8-450b-92be-a03384e413a5,320,600,2,1,46,12.46885569641,40.0,MTR,Matorral,99,"41,44,45,46",,
6363952,b714d236-1eb8-450b-92be-a03384e413a5,316,600,3,1,,10.91024873436,35.0,CNF,Coniferas,310,40,,
6363953,b714d236-1eb8-450b-92be-a03384e413a5,336,600,4,1,,7.79303481026,25.0,RMB,Ramblas,330,,,
6364070,eb8603b0-2a11-49fe-8bd0-71bcf8fe87f5,912,,1,,,4.79018710151,100.0,NCC,Conducciones y Canales,910,28,100,
6364071,eb8603b0-2a11-49fe-8bd0-71bcf8fe87f5,111,912,2,1,,4.79018710151,100.0,OCT,Otras Construcciones,100,,,
6364607,fef523da-7d77-42a4-bad7-8da7b7baf0d5,600,,1,,13,21.01469641161,100.0,,No Predefinida,599,+10,,
6364608,fef523da-7d77-42a4-bad7-8da7b7baf0d5,320,600,2,1,,10.50734820581,50.0,MTR,Matorral,99,"41,44,45,46",,
6364609,fef523da-7d77-42a4-bad7-8da7b7baf0d5,316,600,3,1,,8.40587856465,40.0,CNF,Coniferas,310,40,,
6364610,fef523da-7d77-42a4-bad7-8da7b7baf0d5,300,600,4,1,,2.10146964116,10.0,PST,Pastizal,99,"44,45,46,47",,
6364794,ba371d68-2779-4bf5-a636-b6f721dceb76,600,,1,,12,2.11336232985,100.0,,No Predefinida,599,+10,,
6364795,ba371d68-2779-4bf5-a636-b6f721dceb76,232,600,2,1,31,1.58502174739,75.0,LOL,Olivar,220,"+30,35,36",,
6364796,ba371d68-2779-4bf5-a636-b6f721dceb76,223,600,3,1,31,0.42267246597,20.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6364797,ba371d68-2779-4bf5-a636-b6f721dceb76,101,600,4,1,23,0.10566811649,5.0,EDF,Edificación,100,+20,,
6364973,f3b4a127-fb05-47de-89a1-42f2f56a4839,813,,1,,,1.41872239816,100.0,UDS,Discontinuo,810,28,100,
6364974,f3b4a127-fb05-47de-89a1-42f2f56a4839,121,813,2,1,,0.70936119908,50.0,SNE,Suelo No Edificado,100,,,
6364975,f3b4a127-fb05-47de-89a1-42f2f56a4839,101,813,3,1,23,0.56748895927,40.0,EDF,Edificación,100,+20,,
6364976,f3b4a127-fb05-47de-89a1-42f2f56a4839,102,813,4,1,,0.14187223982,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6365019,fb07bee3-0ac9-4b03-8508-da0ab8ec1111,600,,1,,12,18.79688374793,100.0,,No Predefinida,599,+10,,
6365020,fb07bee3-0ac9-4b03-8508-da0ab8ec1111,300,600,2,1,,7.51875349917,40.0,PST,Pastizal,99,"44,45,46,47",,
6365021,fb07bee3-0ac9-4b03-8508-da0ab8ec1111,813,600,3,1,,6.57890931178,35.0,UDS,Discontinuo,810,28,100,
6365022,fb07bee3-0ac9-4b03-8508-da0ab8ec1111,102,"600,813",4,"1,3",,3.28945465589,17.5,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
